Time,Velocity,km_Remaining,Lat,Long,Altd_m,SOC,SOC_Wh,Array_Power_W,Irradiance_W,Power_Usage_W
19/09/2015 3:20,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:21,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:22,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:23,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:24,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:25,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:26,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:27,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:28,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:29,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:30,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:31,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:32,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:33,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:34,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:35,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:36,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:37,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:38,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:39,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:40,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:41,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:42,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:43,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:44,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:45,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:46,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:47,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:48,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:49,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:50,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:51,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:52,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:53,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:54,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:55,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:56,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:57,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:58,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 3:59,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:00,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:01,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:02,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:03,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:04,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:05,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:06,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:07,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:08,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:09,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:10,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:11,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:12,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:13,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:14,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:15,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:16,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:17,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:18,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:19,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:20,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:21,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:22,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:23,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:24,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:25,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:26,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:27,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:28,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:29,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:30,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:31,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:32,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:33,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:34,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:35,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:36,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:37,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
19/09/2015 4:38,0,115.4311014,-27.39775,151.56172,379.5597607,35,1641.024,0,0,0
