-27.36867,151.59286,387.4882438
-27.36892,151.59268,387.323754
-27.36962,151.59218,386.5967642
-27.3704,151.59157,385.8952056
-27.37117,151.59098,385.19548
-27.37201,151.59031,384.5396555
-27.37307,151.58944,385.1682854
-27.37331,151.58924,385.9556043
-27.37369,151.58892,387.2094998
-27.37418,151.58851,388.8205904
-27.37558,151.58734,394.5528363
-27.37641,151.58666,397.9262116
-27.3767,151.58646,398.9267477
-27.37679,151.58641,399.1800375
-27.37694,151.58634,399.5390888
-27.37714,151.58627,399.9071896
-27.37729,151.58623,400.1240498
-27.37763,151.58616,400.5176744
-27.3786,151.58598,403.1353108
-27.37873,151.58596,403.5617453
-27.37999,151.58574,402.3418894
-27.38103,151.58556,400.3292618
-27.38233,151.58533,397.8249978
-27.38267,151.58527,397.1696838
-27.38302,151.5852,396.5139985
-27.38324,151.58512,396.1845548
-27.38347,151.58502,395.8776649
-27.38372,151.58488,395.616022
-27.38391,151.58476,395.4483069
-27.38396,151.58471,395.446497
-27.38415,151.58455,395.3707143
-27.38429,151.58442,395.342638
-27.38442,151.58427,395.3838475
-27.38453,151.58412,395.471696
-27.38459,151.58403,395.538383
-27.3847,151.58386,395.6721745
-27.3848,151.58366,395.8981305
-27.38524,151.58269,397.0990987
-27.38589,151.58126,398.8664186
-27.38612,151.58073,399.5468388
-27.38626,151.58041,399.9550353
-27.38641,151.58013,400.2480494
-27.38655,151.57991,400.4265774
-27.38668,151.57974,400.5136834
-27.38685,151.57956,400.5304364
-27.38702,151.57941,400.4782748
-27.38746,151.5791,400.163635
-27.38816,151.57865,400.0138794
-27.38926,151.57795,397.1744173
-27.39031,151.5773,394.3564417
-27.39135,151.57663,391.5211562
-27.39211,151.57615,389.4654628
-27.39241,151.57594,388.6193926
-27.39277,151.57569,387.6074867
-27.39329,151.57517,385.8780117
-27.39427,151.57417,382.5848974
-27.39497,151.57345,380.2230567
-27.39609,151.57228,378.1090761
-27.3968,151.57151,378.5404065
-27.397,151.57126,378.6619234
-27.39718,151.57099,378.7712584
-27.39727,151.57077,378.8259491
-27.39733,151.57057,378.8623787
-27.39738,151.57033,378.8927753
-27.3974,151.57008,378.9049339
-27.39748,151.56809,380.0842532
-27.39756251,151.5660685,379.9773082
-27.3976,151.56515,379.8375997
-27.39769622,151.5631293,379.5336103
-27.39771,151.56284,379.4901037
-27.39774,151.56202,379.5003829
-27.39775,151.56172,379.5597607
-27.39789735,151.5597032,379.9337087
-27.39791,151.55953,379.9658456
-27.39802,151.55823,379.9488142
-27.3981,151.5571,379.5004757
-27.39825997,151.5550844,379.0516034
-27.39835,151.55395,378.9072311
-27.39851235,151.5519347,378.6496255
-27.39864,151.55035,378.4470819
-27.39879508,151.5483339,378.1926784
-27.39882,151.54801,378.151817
-27.39897466,151.5459939,377.8244384
-27.3991,151.54436,377.3206666
-27.39926384,151.5423448,377.747658
-27.3993,151.5419,377.8418875
-27.39941,151.54048,378.1407953
-27.39956547,151.5384639,377.3943146
-27.39972,151.53646,375.9193592
-27.39979,151.53564,375.3152089
-27.39987,151.53461,374.5570568
-27.39995,151.53354,374.4270707
-27.39996,151.53311,374.4289038
-27.39995,151.53261,374.4270939
-27.3999,151.53155,374.4186014
-27.3999,151.53139,374.4186246
-27.39988,151.53097,374.4204345
-27.39978,151.52905,374.4295303
-27.3997,151.52726,374.7458175
-27.39960892,151.525239,376.2689667
-27.39951785,151.5232179,377.2214484
-27.39949,151.5226,376.8375924
-27.39945,151.52192,376.1698645
-27.39939,151.52065,374.9130686
-27.39936,151.51976,374.0244199
