-27.393,151.41,359.4
-27.394,151.41,359.4
-27.394,151.41,359.4
-27.394,151.41,359.4
-27.394,151.41,359.49
-27.394,151.41,359.61
-27.394,151.42,362.16
-27.394,151.42,362.13
-27.394,151.42,362.07
-27.395,151.42,362.02
-27.395,151.42,362.01
-27.395,151.42,361.95
-27.395,151.43,362.07
-27.395,151.43,362.26
-27.395,151.43,362.19
-27.395,151.43,361.4
-27.395,151.43,361.96
-27.395,151.43,362.44
-27.396,151.44,363.69
-27.396,151.44,363.94
-27.396,151.44,364.19
-27.396,151.44,364.37
-27.396,151.44,364.4
-27.396,151.44,364.22
-27.396,151.44,364.13
-27.396,151.44,363.99
-27.396,151.45,363.85
-27.396,151.45,363.88
-27.396,151.45,364.27
-27.396,151.45,364.71
-27.396,151.45,364.98
-27.396,151.45,365.46
-27.396,151.45,365.72
-27.396,151.45,366.45
-27.396,151.45,366.8
-27.396,151.46,366.82
-27.397,151.46,367.58
-27.397,151.46,367.74
-27.397,151.46,367.71
-27.397,151.46,367.59
-27.397,151.46,367.46
-27.397,151.46,367.23
-27.397,151.47,367.02
-27.397,151.47,368.4
-27.397,151.47,368.41
-27.397,151.47,368.41
-27.397,151.47,368.41
-27.397,151.47,368.41
-27.397,151.47,368.41
-27.397,151.47,368.41
-27.397,151.48,368.41
-27.398,151.48,368.41
-27.398,151.48,368.8
-27.398,151.48,369.13
-27.398,151.48,369.22
-27.398,151.49,369.38
-27.398,151.49,369.55
-27.398,151.49,369.65
-27.398,151.49,370.83
-27.398,151.49,371.53
-27.398,151.49,371.57
-27.398,151.5,371.77
-27.398,151.5,371.97
-27.398,151.5,371.93
-27.398,151.5,371.65
-27.398,151.5,371.61
-27.399,151.5,371.67
-27.399,151.5,372.39
-27.399,151.5,372.46
-27.399,151.51,373.12
-27.399,151.51,373.34
-27.399,151.51,373.35
-27.399,151.51,372.63
-27.399,151.51,372.1
-27.399,151.51,372.24
-27.399,151.51,374.07
-27.399,151.51,372.52
-27.399,151.52,371.38
-27.399,151.52,371.24
-27.399,151.52,372.02
-27.399,151.52,374.02
-27.399,151.52,374.91
-27.399,151.52,376.17
-27.399,151.52,376.84
-27.4,151.52,377.22
-27.4,151.53,376.27
-27.4,151.53,374.75
-27.4,151.53,374.43
-27.4,151.53,374.42
-27.4,151.53,374.42
-27.4,151.53,374.42
-27.4,151.53,374.43
-27.4,151.53,374.43
-27.4,151.53,374.43
-27.4,151.53,374.56
-27.4,151.54,375.32
-27.4,151.54,375.92
-27.4,151.54,377.39
-27.399,151.54,378.14
-27.399,151.54,377.84
-27.399,151.54,377.75
-27.399,151.54,377.32
-27.399,151.55,377.82
-27.399,151.55,378.15
-27.399,151.55,378.19
-27.399,151.55,378.45
-27.399,151.55,378.65
-27.398,151.55,378.91
-27.398,151.56,379.05
-27.398,151.56,379.5
-27.398,151.56,379.95
-27.398,151.56,379.97
-27.398,151.56,379.93
-27.398,151.56,379.56
